0,0
13281,5
43283,4
63307,5
83289,4
93283,5
100000,3
113281,4
130000,3
173307,5
203307,4
230000,3
233652,5
234264,5
273379,5
280666,5
313214,5
325020,5
350604,5
360186,3
360318,5
360645,5
361496,5
396460,3
410273,5
440228,5
440902,5
464983,5
483379,4
493106,5
500117,3
500165,5
500588,5
502433,5
553335,5
596460,5
640228,4
640902,4
646109,5
653180,5
671720,5
680612,3
750117,5
750902,5
773379,5
823749,5
850290,5
856450,5
860228,5
862829,5
864821,5
901496,5
903335,5
936025,5
970666,5
970965,5
971036,5
971514,4
983379,5
1020093,5
1020290,5
1043361,5
1060228,5
1060902,5
1090186,5
1090902,5
1091496,5
1136460,5
1146278,5
1180612,5
1183749,5
1185020,5
1186182,5
1203361,5
1213034,4
1250416,5
1250586,5
1251441,5
1251829,5
1313034,5
1323034,5
1340135,4
1340489,4
1340600,5
1386107,5
1410542,5
1443145,4
1470612,4
1473806,5
1520552,4
1550542,5
1554100,5
1580624,5
1604011,5
1611308,5
1620273,5
1620578,5
1650713,5
1651036,5
1680468,5
1680612,1
1682496,5
1720473,5
1721901,5
1723145,3
1763103,5
1763923,5
1780624,5
1793090,5
1810578,5
1816450,5
1834983,5
1870546,5
1883139,5
1910574,4
1915166,5
1915740,5
1931417,5
1933145,5
1934788,5
1942974,5
1970401,5
1970612,5
1974264,4
1975576,5
1980546,5
1980660,5
1982544,5
2010000,4
2106224,5
2143103,5
2145249,5
2163139,5
2180520,5
2193137,5
2211146,5
2211417,5
2213145,4
2271036,5
2291954,5
2303103,4
2343129,5
2386046,5
2420091,5
2423103,5
2425647,5
2440624,4
2453090,5
2460468,5
2460612,1
2461685,5
2464839,5
2502102,5
2503145,4
2533379,5
2541306,5
2550273,5
2555336,5
2583139,5
2616109,4
2620457,5
2620574,5
2652262,5
2660294,4
2660552,4
2713052,5
2791306,5
2801308,5
2806023,5
2831622,4
2840273,4
2842464,5
2915929,5
2943361,5
2952542,5
2953034,5
2960356,5
2960426,5
2990416,4
2991441,4
2996254,5
3000462,4
3000489,4
3083463,4
3083678,4
3116396,5
3140000,5
3190000,5
3200660,5
3202544,5
3204752,5
3272950,5
3280401,5
3283652,5
3285576,5
3330290,5
3363103,5
3372829,5
3391954,5
3450612,5
3463642,5
3503139,5
3521146,5
3521417,5
3531393,5
3533052,5
3555971,5
3560318,5
3613103,5
3680117,5
3680390,5
3680588,5
3682784,5
3710578,5
3723082,5
3763180,5
3770902,5
3776109,4
3780612,2
3793137,5
3811720,5
3850552,5
3853214,5
3890604,5
3934398,5
3943499,5
3943923,5
3944245,5
3953523,5
3960294,5
3970351,5
3980186,5
3980318,5
3980645,5
3982751,5
4026518,5
4073517,5
4083307,5
4093268,5
4096504,5
4120000,4
4140000,1
4141028,5
4141558,5
4144548,5
4182544,5
4183283,4
4230000,4
4254616,5
4263307,5
4296533,5
4300000,4
4303320,5
4303652,4
4304264,5
4306232,5
4306520,5
4320189,4
4320228,5
