136,16
156,17
204,17
300,16
342,17
393,17
519,16
657,17
764,16
902,17
1106,17
1217,16
1230,16
1249,16
1273,16
1421,16
1516,16
1558,17
1702,16
1858,16
2173,17
6552,16
6654,16
6658,17
6670,17
6826,16
6885,17
7155,16
7333,15
7371,17
7560,15
7577,16
8222,17
8381,17
9023,16
9040,16
9521,15
9596,16
9955,17
10088,16
10350,16
10657,16
11215,16
13121,15
15305,16
15651,17
16083,16
16393,15
16847,15
17599,16
17620,15
17684,16
19295,17
20887,15
21052,17
21759,17
23234,17
23291,15
23296,15
23776,17
24106,17
24176,16
24177,17
24384,17
24723,17
25851,17
26639,16
26682,15
27005,16
27011,16
27690,16
28049,15
28398,15
28552,16
28694,17
29254,16
29636,16
29649,17
29857,17
30284,16
30289,16
31449,15
32287,17
32795,15
32928,16
32931,16
33133,16
33693,16
33789,15
34389,16
34535,16
34998,16
35003,16
35118,17
35529,16
35562,17
35574,16
35761,17
36081,16
36479,15
36500,17
36551,16
36996,16
37066,15
37109,17
37160,17
38543,16
39246,17
39368,16
39384,16
40111,15
40574,16
41845,15
41877,17
41896,16
41899,15
42377,15
43136,15
43629,17
43637,15
44065,17
44112,15
44196,17
44943,16
45923,16
46545,17
48095,15
48441,17
48881,17
50029,16
50327,17
50352,16
51296,17
51667,16
51722,17
52378,16
52444,16
53497,15
53545,17
54711,17
55840,15
57052,17
57515,16
57874,17
58869,16
59024,17
59217,17
59453,17
59570,17
59589,17
60124,16
60272,17
60464,16
60515,15
60805,16
60817,16
61156,15
61248,17
61430,16
61729,17
62055,16
62102,16
62123,17
63139,15
63349,15
63462,16
63494,17
63670,15
65114,17
65206,17
65438,17
65494,16
66724,17
67427,16
67748,16
67763,15
67895,16
67948,16
68002,15
68384,16
68525,16
68658,17
68854,15
69800,15
70010,16
70047,15
70062,15
70128,16
71214,16
71382,17
71657,16
72132,16
72222,17
72384,17
73243,17
73790,15
74265,16
76260,16
76566,15
76601,16
76614,16
76725,17
76727,16
76818,15
76893,15
77299,15
77758,16
77915,15
78023,15
78124,17
78753,15
78810,16
79053,16
79244,16
79551,15
79649,17
81494,16
81982,17
82816,15
84526,16
85320,16
85347,16
85365,16
85381,17
85441,15
85549,16
86026,16
86259,16
86271,15
86273,16
86569,16
86903,16
86907,15
86924,17
86950,17
87096,15
87100,16
87857,16
88054,16
88186,16
89030,15
89859,16
90639,15
90735,16
91421,16
92018,16
92654,16
92723,16
94123,17
95239,16
95314,16
95487,16
95843,16
95899,16
96300,16
96714,17
96877,17
97039,16
97171,15
97531,16
97903,16
98868,17
99260,17
99496,16
100286,17
100448,16
100657,16
100914,17
101283,16
101400,16
101530,17
101763,16
101845,17
101896,16
101911,16
102707,16
103199,17
103632,16
104352,15
104483,16
104564,16
104811,15
105123,16
105280,16
105494,17
106399,16
107024,17
107083,16
107296,17
107358,15
107556,17
107761,17
107793,16
107938,15
108009,17
108013,15
108198,16
108686,17
109304,16
109518,16
110174,15
110303,16
110475,16
110484,17
110539,16
110561,17
110742,16
110770,16
110920,17
111194,16
111401,16
111430,16
112573,16
113440,17
113685,17
114806,16
114815,15
115838,16
116475,17
116562,15
116950,16
117637,16
117853,16
120315,16
120408,16
120544,16
120591,17
120598,16
120618,17
120783,16
121119,16
122449,17
122849,16
123217,15
123289,16
123326,16
123534,16
123819,16
123874,16
124127,17
124537,15
124688,16
124714,15
124750,16
125632,15
125763,15
125832,15
125880,16
125963,17
125977,16
126000,16
126072,15
126374,17
126416,15
126605,16
128058,16
129175,17
129345,17
130309,17
130345,16
131078,15
131156,15
131264,15
131372,16
131592,16
132109,16
132285,16
132309,16
132530,17
132623,16
132785,15
134061,16
134530,15
134629,16
135269,15
135649,17
136191,17
137858,17
138407,16
138847,17
139869,17
140044,17
140263,15
140406,16
140594,16
140650,16
140741,15
140911,15
141170,17
141526,15
141826,16
142484,15
142518,17
142709,16
142784,15
143245,15
143440,16
144449,16
145179,16
146358,16
146480,17
146519,16
146577,16
146661,17
146712,17
146913,16
147149,17
147296,15
147707,16
148169,17
148597,16
149548,17
149965,16
150137,16
150389,16
150418,16
150574,16
151116,15
151186,16
152675,15
153074,16
153303,17
153446,16
153709,16
153883,16
154223,15
155550,15
155916,17
156325,15
156400,16
156755,16
157464,16
158644,17
158717,17
158909,17
159848,16
160223,16
161071,16
161923,15
162032,16
162257,17
162939,16
163590,17
163741,17
163976,17
164064,16
164681,16
164836,16
165094,15
165159,17
165242,17
165371,16
165433,17
166487,16
166534,17
167039,16
167560,16
167881,15
168472,17
168917,17
169251,17
169326,16
169413,16
169563,16
169730,16
169867,16
170447,17
170576,17
170684,16
171626,17
171917,17
172010,16
172195,15
172465,16
172799,17
172806,16
173953,16
174113,16
174239,16
174699,16
174905,16
175269,16
176076,15
177119,15
177145,16
177327,17
177549,16
177573,17
177822,16
178227,17
178796,17
179339,16
179702,17
180532,17
180583,16
180702,17
180720,16
180827,17
180917,15
181007,16
181134,15
181482,16
181529,15
181604,16
182012,16
182105,15
182189,16
182618,17
183124,17
183341,16
183902,16
184377,17
185066,17
185841,15
185891,16
186026,15
186078,16
186103,17
186208,16
186501,16
186650,17
186748,17
186749,16
187072,17
187125,16
187160,17
187212,16
187298,15
187523,17
187666,17
187721,15
188121,16
188158,16
188175,17
188202,16
188806,17
188930,15
188941,15
189183,16
189459,17
189498,17
189864,17
190118,17
190371,15
190481,15
190899,17
190956,15
191934,17
192768,17
192949,17
194242,16
194274,16
194940,16
195504,15
195719,16
195748,16
196562,16
197033,16
197929,16
198244,15
198430,17
198492,17
199995,16
203533,17
203772,16
204007,16
204047,15
204312,16
204568,17
204667,17
205005,15
205334,16
205625,16
205955,16
206422,16
207693,15
207785,15
207825,17
208441,17
208833,17
209031,17
209038,17
209101,15
209152,15
209276,17
209532,16
209623,17
209800,16
210418,17
211735,17
212176,17
212207,17
212250,15
212706,16
212728,17
213305,17
213748,17
213787,17
213889,16
214021,16
214042,17
214222,15
214307,16
214505,15
214847,15
214983,17
215287,15
215792,16
216093,16
216374,17
216651,16
217498,15
217525,17
218036,15
218624,15
220004,16
221239,16
221299,17
221736,16
223254,16
224205,15
224297,15
224444,17
224489,17
224520,16
224593,16
225386,16
227198,15
227386,16
228030,15
228298,16
228568,15
229553,16
229576,15
229990,16
230646,15
230701,15
231898,17
231990,16
232302,15
232431,17
232976,16
233338,17
233443,16
234036,16
234317,17
234506,15
234786,17
234875,17
235099,16
235674,17
235945,16
236276,17
237856,17
238435,16
238506,16
238623,16
238631,16
238852,16
238881,16
239695,16
239804,17
240140,16
240359,17
